Time,NodeID,Species,MicrosporidiaStrain,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG
342,340461476,SillySkeeter2,Strain_C,5506,1828,1217,2461,3306,0,0,0
342,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
343,340461476,SillySkeeter,NoMicrosporidia,7208,836,1712,4660,9881,9424,56123,249308
343,340461476,SillySkeeter,Strain_A,889,130,199,560,1237,1149,7482,34752
343,340461476,SillySkeeter,Strain_B,2098,119,265,1714,2551,2914,18439,87380
343,340461476,SillySkeeter2,NoMicrosporidia,8157,861,1906,5390,13523,13585,82135,578880
343,340461476,SillySkeeter2,Strain_C,5540,1886,1189,2465,3268,0,0,0
343,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
344,340461476,SillySkeeter,NoMicrosporidia,7193,826,1719,4648,9926,9556,55790,265077
344,340461476,SillySkeeter,Strain_A,890,130,197,563,1246,1171,7489,38201
344,340461476,SillySkeeter,Strain_B,2164,128,281,1755,2574,2878,18645,89762
344,340461476,SillySkeeter2,NoMicrosporidia,8185,882,1913,5390,13568,13463,81912,598600
344,340461476,SillySkeeter2,Strain_C,5530,1897,1183,2450,3236,0,0,0
344,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
345,340461476,SillySkeeter,NoMicrosporidia,7179,840,1699,4640,9967,9384,55775,262641
345,340461476,SillySkeeter,Strain_A,913,125,200,588,1244,1212,7555,36148
345,340461476,SillySkeeter,Strain_B,2152,124,287,1741,2581,2931,18761,98531
345,340461476,SillySkeeter2,NoMicrosporidia,8167,881,1887,5399,13610,13470,82302,596400
345,340461476,SillySkeeter2,Strain_C,5520,1919,1176,2425,3200,0,0,0
345,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
346,340461476,SillySkeeter,NoMicrosporidia,7178,849,1688,4641,9905,9230,55573,266420
346,340461476,SillySkeeter,Strain_A,916,131,214,571,1204,1222,7573,35494
346,340461476,SillySkeeter,Strain_B,2177,121,302,1754,2570,2970,18999,95166
346,340461476,SillySkeeter2,NoMicrosporidia,8218,909,1898,5411,13616,13333,82044,589640
346,340461476,SillySkeeter2,Strain_C,5533,1951,1167,2415,3172,0,0,0
346,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
347,340461476,SillySkeeter,NoMicrosporidia,7142,837,1672,4633,9857,9383,55215,257505
347,340461476,SillySkeeter,Strain_A,907,130,217,560,1210,1223,7545,35604
347,340461476,SillySkeeter,Strain_B,2186,119,295,1772,2624,2915,19146,92971
347,340461476,SillySkeeter2,NoMicrosporidia,8251,949,1904,5398,13646,13464,81876,595880
347,340461476,SillySkeeter2,Strain_C,5518,1966,1142,2410,3141,0,0,0
347,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
348,340461476,SillySkeeter,NoMicrosporidia,7217,825,1662,4730,9886,9211,55260,261954
348,340461476,SillySkeeter,Strain_A,916,134,206,576,1210,1188,7536,36802
348,340461476,SillySkeeter,Strain_B,2191,119,304,1768,2669,2961,19156,91644
348,340461476,SillySkeeter2,NoMicrosporidia,8238,940,1924,5374,13677,13551,81971,586600
348,340461476,SillySkeeter2,Strain_C,5561,2011,1134,2416,3101,0,0,0
348,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
349,340461476,SillySkeeter,NoMicrosporidia,7216,839,1704,4673,9875,9038,55509,269078
349,340461476,SillySkeeter,Strain_A,922,125,205,592,1229,1164,7485,33970
349,340461476,SillySkeeter,Strain_B,2170,126,296,1748,2675,3038,19264,93952
349,340461476,SillySkeeter2,NoMicrosporidia,8221,920,1913,5388,13662,13497,81923,608680
349,340461476,SillySkeeter2,Strain_C,5503,1993,1134,2376,3076,0,0,0
349,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
350,340461476,SillySkeeter,NoMicrosporidia,7130,861,1729,4540,9806,9258,55271,255979
350,340461476,SillySkeeter,Strain_A,905,125,199,581,1230,1166,7478,32850
350,340461476,SillySkeeter,Strain_B,2203,127,277,1799,2772,2993,19153,94211
350,340461476,SillySkeeter2,NoMicrosporidia,8197,904,1907,5386,13651,13534,81744,590520
350,340461476,SillySkeeter2,Strain_C,5443,2013,1114,2316,3036,0,0,0
350,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
351,340461476,SillySkeeter,NoMicrosporidia,7134,865,1695,4574,9775,9321,55137,263745
351,340461476,SillySkeeter,Strain_A,884,126,194,564,1223,1183,7467,33598
351,340461476,SillySkeeter,Strain_B,2170,129,283,1758,2816,2999,19254,95977
351,340461476,SillySkeeter2,NoMicrosporidia,8172,899,1911,5362,13757,13465,81911,595200
351,340461476,SillySkeeter2,Strain_C,5412,2013,1100,2299,3011,0,0,0
351,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
352,340461476,SillySkeeter,NoMicrosporidia,7110,877,1635,4598,9795,9159,55165,264903
352,340461476,SillySkeeter,Strain_A,893,120,198,575,1228,1192,7364,35398
352,340461476,SillySkeeter,Strain_B,2157,137,274,1746,2827,3065,19410,91499
352,340461476,SillySkeeter2,NoMicrosporidia,8228,920,1873,5435,13762,13362,82003,582160
352,340461476,SillySkeeter2,Strain_C,5343,1995,1101,2247,2979,0,0,0
352,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
353,340461476,SillySkeeter,NoMicrosporidia,7029,893,1632,4504,9705,9214,55257,266188
353,340461476,SillySkeeter,Strain_A,889,118,203,568,1233,1217,7351,35549
353,340461476,SillySkeeter,Strain_B,2214,152,281,1781,2864,3023,19468,99463
353,340461476,SillySkeeter2,NoMicrosporidia,8168,876,1907,5385,13748,13345,81786,596640
353,340461476,SillySkeeter2,Strain_C,5349,2014,1093,2242,2950,0,0,0
353,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
354,340461476,SillySkeeter,NoMicrosporidia,7053,889,1592,4572,9681,9183,54942,250108
354,340461476,SillySkeeter,Strain_A,837,108,196,533,1236,1322,7183,32769
354,340461476,SillySkeeter,Strain_B,2196,152,285,1759,2863,3109,19551,97763
354,340461476,SillySkeeter2,NoMicrosporidia,8188,885,1913,5390,13862,13458,81884,585400
354,340461476,SillySkeeter2,Strain_C,5304,2019,1098,2187,2909,0,0,0
354,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
355,340461476,SillySkeeter,NoMicrosporidia,7123,895,1610,4618,9716,9029,54941,258661
355,340461476,SillySkeeter,Strain_A,836,106,197,533,1246,1346,7174,33932
355,340461476,SillySkeeter,Strain_B,2243,142,299,1802,2884,3168,19910,90367
355,340461476,SillySkeeter2,NoMicrosporidia,8244,905,1905,5434,13933,13241,82084,567200
355,340461476,SillySkeeter2,Strain_C,5290,2020,1104,2166,2872,0,0,0
355,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
356,340461476,SillySkeeter,NoMicrosporidia,7029,869,1604,4556,9641,9080,55031,256283
356,340461476,SillySkeeter,Strain_A,863,102,195,566,1265,1296,7222,31358
356,340461476,SillySkeeter,Strain_B,2294,151,302,1841,2908,3178,19837,101559
356,340461476,SillySkeeter2,NoMicrosporidia,8293,922,1883,5488,13885,13434,81905,597640
356,340461476,SillySkeeter2,Strain_C,5234,2054,1080,2100,2844,0,0,0
356,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
357,340461476,SillySkeeter,NoMicrosporidia,6969,876,1615,4478,9611,8925,54855,260273
357,340461476,SillySkeeter,Strain_A,867,90,199,578,1298,1234,7082,34896
357,340461476,SillySkeeter,Strain_B,2353,153,313,1887,2915,3229,19953,96391
357,340461476,SillySkeeter2,NoMicrosporidia,8304,916,1871,5517,13772,13330,81991,596520
357,340461476,SillySkeeter2,Strain_C,5220,2047,1068,2105,2822,0,0,0
357,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
358,340461476,SillySkeeter,NoMicrosporidia,6979,874,1610,4495,9506,8829,54981,247601
358,340461476,SillySkeeter,Strain_A,906,95,201,610,1304,1169,7131,33143
358,340461476,SillySkeeter,Strain_B,2373,152,315,1906,2914,3152,20147,100896
358,340461476,SillySkeeter2,NoMicrosporidia,8342,944,1851,5547,13851,13086,82217,572000
358,340461476,SillySkeeter2,Strain_C,5174,2040,1042,2092,2794,0,0,0
358,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
359,340461476,SillySkeeter,NoMicrosporidia,6921,835,1642,4444,9453,8914,54378,252258
359,340461476,SillySkeeter,Strain_A,885,108,200,577,1294,1181,7084,33443
359,340461476,SillySkeeter,Strain_B,2360,148,331,1881,2979,3149,20414,99859
359,340461476,SillySkeeter2,NoMicrosporidia,8334,917,1913,5504,13711,13152,82013,580480
359,340461476,SillySkeeter2,Strain_C,5130,2016,1038,2076,2762,0,0,0
359,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
360,340461476,SillySkeeter,NoMicrosporidia,6918,835,1664,4419,9410,9031,54297,256399
360,340461476,SillySkeeter,Strain_A,904,104,204,596,1278,1163,7024,31199
360,340461476,SillySkeeter,Strain_B,2377,147,334,1896,2972,3167,20587,102762
360,340461476,SillySkeeter2,NoMicrosporidia,8299,887,1956,5456,13808,13072,82047,599160
360,340461476,SillySkeeter2,Strain_C,5095,2021,1031,2043,2727,0,0,0
360,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
361,340461476,SillySkeeter,NoMicrosporidia,6825,846,1619,4360,9367,9081,54178,250771
361,340461476,SillySkeeter,Strain_A,901,110,216,575,1254,1169,6985,35604
361,340461476,SillySkeeter,Strain_B,2382,157,332,1893,3016,3120,20764,99145
361,340461476,SillySkeeter2,NoMicrosporidia,8301,905,1967,5429,13670,13129,82035,566480
361,340461476,SillySkeeter2,Strain_C,5050,2014,1006,2030,2707,0,0,0
361,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
362,340461476,SillySkeeter,NoMicrosporidia,6868,832,1607,4429,9224,9149,54023,250717
362,340461476,SillySkeeter,Strain_A,914,115,225,574,1219,1183,7087,35002
362,340461476,SillySkeeter,Strain_B,2358,160,336,1862,3010,3197,20845,100161
362,340461476,SillySkeeter2,NoMicrosporidia,8333,904,1949,5480,13590,13300,82236,571800
362,340461476,SillySkeeter2,Strain_C,5050,2038,952,2060,2677,0,0,0
362,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
363,340461476,SillySkeeter,NoMicrosporidia,6898,815,1596,4487,9260,9094,53814,249017
363,340461476,SillySkeeter,Strain_A,898,102,240,556,1217,1167,7105,33974
363,340461476,SillySkeeter,Strain_B,2380,165,337,1878,3002,3274,20912,105449
363,340461476,SillySkeeter2,NoMicrosporidia,8357,936,1939,5482,13592,13362,81990,582520
363,340461476,SillySkeeter2,Strain_C,5048,2045,952,2051,2656,0,0,0
363,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
364,340461476,SillySkeeter,NoMicrosporidia,6919,819,1624,4476,9270,9091,53575,248622
364,340461476,SillySkeeter,Strain_A,913,101,247,565,1217,1195,7059,39275
364,340461476,SillySkeeter,Strain_B,2348,152,328,1868,3048,3286,21264,100703
364,340461476,SillySkeeter2,NoMicrosporidia,8316,954,1983,5379,13603,13403,82121,582320
364,340461476,SillySkeeter2,Strain_C,5016,2023,948,2045,2625,0,0,0
364,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
365,340461476,SillySkeeter,NoMicrosporidia,6929,828,1631,4470,9233,9088,53557,251658
365,340461476,SillySkeeter,Strain_A,916,103,260,553,1217,1188,7313,36587
365,340461476,SillySkeeter,Strain_B,2337,156,321,1860,3073,3291,21382,100755
365,340461476,SillySkeeter2,NoMicrosporidia,8363,938,1972,5453,13608,13564,81763,563320
365,340461476,SillySkeeter2,Strain_C,4965,2003,940,2022,2595,0,0,0
365,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
366,340461476,SillySkeeter,NoMicrosporidia,6843,809,1627,4407,9236,9141,53510,242839
366,340461476,SillySkeeter,Strain_A,917,105,258,554,1200,1185,7312,31736
366,340461476,SillySkeeter,Strain_B,2355,151,327,1877,3093,3390,21184,103185
366,340461476,SillySkeeter2,NoMicrosporidia,8292,937,1974,5381,13563,13755,81960,575840
366,340461476,SillySkeeter2,Strain_C,4928,1957,944,2027,2573,0,0,0
366,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
367,340461476,SillySkeeter,NoMicrosporidia,6796,809,1596,4391,9275,9129,53150,239040
367,340461476,SillySkeeter,Strain_A,946,113,250,583,1191,1178,7246,36993
367,340461476,SillySkeeter,Strain_B,2428,155,332,1941,3120,3302,21483,104167
367,340461476,SillySkeeter2,NoMicrosporidia,8365,966,1959,5440,13598,13649,82146,586360
367,340461476,SillySkeeter2,Strain_C,4898,1942,948,2008,2551,0,0,0
367,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
368,340461476,SillySkeeter,NoMicrosporidia,6840,807,1612,4421,9269,8975,52988,245872
368,340461476,SillySkeeter,Strain_A,910,105,241,564,1196,1121,7421,32765
368,340461476,SillySkeeter,Strain_B,2380,162,321,1897,3115,3380,21695,101043
368,340461476,SillySkeeter2,NoMicrosporidia,8393,929,1986,5478,13571,13584,82149,551360
368,340461476,SillySkeeter2,Strain_C,4882,1945,942,1995,2523,0,0,0
368,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
369,340461476,SillySkeeter,NoMicrosporidia,6843,800,1641,4402,9218,8961,52875,254248
369,340461476,SillySkeeter,Strain_A,896,106,228,562,1172,1156,7341,34524
369,340461476,SillySkeeter,Strain_B,2388,162,329,1897,3118,3446,21786,103748
369,340461476,SillySkeeter2,NoMicrosporidia,8460,946,1952,5562,13591,13650,82141,554080
369,340461476,SillySkeeter2,Strain_C,4850,1930,941,1979,2491,0,0,0
369,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
370,340461476,SillySkeeter,NoMicrosporidia,6786,765,1674,4347,9265,8724,52922,238001
370,340461476,SillySkeeter,Strain_A,894,114,207,573,1167,1138,7380,34133
370,340461476,SillySkeeter,Strain_B,2415,172,323,1920,3200,3434,21822,106546
370,340461476,SillySkeeter2,NoMicrosporidia,8550,938,1960,5652,13601,13441,82169,585160
370,340461476,SillySkeeter2,Strain_C,4827,1915,942,1970,2466,0,0,0
370,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
371,340461476,SillySkeeter,NoMicrosporidia,6756,745,1643,4368,9261,8755,52528,246878
371,340461476,SillySkeeter,Strain_A,895,119,206,570,1174,1110,7384,35989
371,340461476,SillySkeeter,Strain_B,2395,176,333,1886,3192,3503,22062,107253
371,340461476,SillySkeeter2,NoMicrosporidia,8613,956,1989,5668,13608,13396,82089,572800
371,340461476,SillySkeeter2,Strain_C,4822,1922,942,1958,2442,0,0,0
371,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
372,340461476,SillySkeeter,NoMicrosporidia,6656,751,1589,4316,9187,8898,52386,245751
372,340461476,SillySkeeter,Strain_A,874,115,203,556,1146,1103,7478,31294
372,340461476,SillySkeeter,Strain_B,2417,168,328,1921,3211,3485,22178,98595
372,340461476,SillySkeeter2,NoMicrosporidia,8585,975,1971,5639,13604,13476,81934,561520
372,340461476,SillySkeeter2,Strain_C,4790,1921,912,1957,2420,0,0,0
372,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
373,340461476,SillySkeeter,NoMicrosporidia,6708,741,1566,4401,9197,8784,52305,234572
373,340461476,SillySkeeter,Strain_A,877,121,188,568,1159,1118,7337,30071
373,340461476,SillySkeeter,Strain_B,2440,170,327,1943,3205,3485,22061,109197
373,340461476,SillySkeeter2,NoMicrosporidia,8695,1000,1975,5720,13656,13453,81988,575200
373,340461476,SillySkeeter2,Strain_C,4787,1936,918,1933,2398,0,0,0
373,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
374,340461476,SillySkeeter,NoMicrosporidia,6670,759,1567,4344,9136,8786,52476,241900
374,340461476,SillySkeeter,Strain_A,873,116,190,567,1149,1123,7241,32534
374,340461476,SillySkeeter,Strain_B,2470,160,332,1978,3239,3484,22417,110726
374,340461476,SillySkeeter2,NoMicrosporidia,8637,992,2005,5640,13524,13609,82040,568880
374,340461476,SillySkeeter2,Strain_C,4740,1925,927,1888,2372,0,0,0
374,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
375,340461476,SillySkeeter,NoMicrosporidia,6638,764,1549,4325,9106,8743,52201,249869
375,340461476,SillySkeeter,Strain_A,865,112,183,570,1160,1156,7196,32453
375,340461476,SillySkeeter,Strain_B,2524,168,327,2029,3285,3586,22531,106198
375,340461476,SillySkeeter2,NoMicrosporidia,8581,991,1968,5622,13601,13501,82062,581080
375,340461476,SillySkeeter2,Strain_C,4709,1925,889,1895,2343,0,0,0
375,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
376,340461476,SillySkeeter,NoMicrosporidia,6634,789,1556,4289,9062,8722,52126,232926
376,340461476,SillySkeeter,Strain_A,868,113,190,565,1154,1250,7097,34549
376,340461476,SillySkeeter,Strain_B,2521,166,317,2038,3317,3599,22637,103965
376,340461476,SillySkeeter2,NoMicrosporidia,8631,1006,1961,5664,13638,13329,82151,569240
376,340461476,SillySkeeter2,Strain_C,4721,1915,899,1907,2316,0,0,0
376,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
377,340461476,SillySkeeter,NoMicrosporidia,6554,785,1522,4247,9085,8594,52160,227794
377,340461476,SillySkeeter,Strain_A,885,115,195,575,1136,1235,7098,32243
377,340461476,SillySkeeter,Strain_B,2547,169,319,2059,3349,3557,22832,113163
377,340461476,SillySkeeter2,NoMicrosporidia,8685,985,1999,5701,13588,13477,81743,573160
377,340461476,SillySkeeter2,Strain_C,4727,1917,875,1935,2292,0,0,0
377,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
378,340461476,SillySkeeter,NoMicrosporidia,6493,786,1486,4221,9036,8731,51846,238529
378,340461476,SillySkeeter,Strain_A,870,114,196,560,1151,1233,7163,33777
378,340461476,SillySkeeter,Strain_B,2545,151,335,2059,3377,3612,23256,111654
378,340461476,SillySkeeter2,NoMicrosporidia,8630,967,1971,5692,13527,13538,82299,560120
378,340461476,SillySkeeter2,Strain_C,4701,1917,890,1894,2265,0,0,0
378,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
379,340461476,SillySkeeter,NoMicrosporidia,6520,754,1495,4271,9065,8655,51356,234042
379,340461476,SillySkeeter,Strain_A,862,103,209,550,1130,1294,7118,31386
379,340461476,SillySkeeter,Strain_B,2621,146,343,2132,3458,3640,23222,109252
379,340461476,SillySkeeter2,NoMicrosporidia,8592,984,1974,5634,13488,13613,81974,567240
379,340461476,SillySkeeter2,Strain_C,4646,1911,885,1850,2249,0,0,0
379,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
380,340461476,SillySkeeter,NoMicrosporidia,6589,751,1528,4310,9005,8666,51398,231816
380,340461476,SillySkeeter,Strain_A,908,107,205,596,1179,1186,7123,34400
380,340461476,SillySkeeter,Strain_B,2635,147,368,2120,3475,3640,23503,111704
380,340461476,SillySkeeter2,NoMicrosporidia,8521,968,1987,5566,13496,13638,82084,573280
380,340461476,SillySkeeter2,Strain_C,4578,1879,901,1798,2220,0,0,0
380,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
381,340461476,SillySkeeter,NoMicrosporidia,6515,748,1545,4222,9001,8736,51190,238453
381,340461476,SillySkeeter,Strain_A,897,104,214,579,1175,1184,7233,33692
381,340461476,SillySkeeter,Strain_B,2647,145,374,2128,3490,3649,23627,113535
381,340461476,SillySkeeter2,NoMicrosporidia,8572,981,2002,5589,13556,13465,82005,562200
381,340461476,SillySkeeter2,Strain_C,4557,1874,849,1834,2197,0,0,0
381,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
382,340461476,SillySkeeter,NoMicrosporidia,6578,745,1503,4330,8974,8588,51167,232938
382,340461476,SillySkeeter,Strain_A,887,104,206,577,1192,1204,7246,29850
382,340461476,SillySkeeter,Strain_B,2654,159,358,2137,3518,3693,23537,114292
382,340461476,SillySkeeter2,NoMicrosporidia,8690,1001,2007,5682,13563,13437,82040,555800
382,340461476,SillySkeeter2,Strain_C,4525,1875,854,1796,2178,0,0,0
382,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
383,340461476,SillySkeeter,NoMicrosporidia,6580,744,1488,4348,8962,8496,51120,230410
383,340461476,SillySkeeter,Strain_A,915,101,208,606,1198,1207,7108,32389
383,340461476,SillySkeeter,Strain_B,2688,159,338,2191,3566,3667,23727,118401
383,340461476,SillySkeeter2,NoMicrosporidia,8792,1015,2009,5768,13482,13343,81964,557840
383,340461476,SillySkeeter2,Strain_C,4524,1842,862,1820,2158,0,0,0
383,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
384,340461476,SillySkeeter,NoMicrosporidia,6620,769,1506,4345,8999,8421,50912,243087
384,340461476,SillySkeeter,Strain_A,888,105,211,572,1194,1195,7124,33430
384,340461476,SillySkeeter,Strain_B,2677,153,346,2178,3579,3673,23974,117803
384,340461476,SillySkeeter2,NoMicrosporidia,8749,1016,2018,5715,13481,13420,81831,565520
384,340461476,SillySkeeter2,Strain_C,4447,1792,844,1811,2134,0,0,0
384,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
385,340461476,SillySkeeter,NoMicrosporidia,6633,775,1492,4366,8929,8541,50631,226991
385,340461476,SillySkeeter,Strain_A,905,102,213,590,1201,1150,7188,33539
385,340461476,SillySkeeter,Strain_B,2666,155,352,2159,3567,3832,24124,113350
385,340461476,SillySkeeter2,NoMicrosporidia,8740,1012,2007,5721,13397,13419,81977,544840
385,340461476,SillySkeeter2,Strain_C,4403,1764,849,1790,2105,0,0,0
385,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
386,340461476,SillySkeeter,NoMicrosporidia,6594,769,1548,4277,8854,8669,50637,237566
386,340461476,SillySkeeter,Strain_A,917,101,217,599,1212,1112,7238,32076
386,340461476,SillySkeeter,Strain_B,2673,157,365,2151,3589,3834,24425,117038
386,340461476,SillySkeeter2,NoMicrosporidia,8694,972,2004,5718,13386,13494,81792,573320
386,340461476,SillySkeeter2,Strain_C,4357,1759,821,1777,2075,0,0,0
386,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
387,340461476,SillySkeeter,NoMicrosporidia,6601,772,1556,4273,8757,8631,50520,246315
387,340461476,SillySkeeter,Strain_A,910,111,212,587,1222,1076,7188,34824
387,340461476,SillySkeeter,Strain_B,2685,166,363,2156,3632,3864,24432,119061
387,340461476,SillySkeeter2,NoMicrosporidia,8661,982,1993,5686,13336,13456,81991,570040
387,340461476,SillySkeeter2,Strain_C,4346,1760,816,1770,2055,0,0,0
387,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
388,340461476,SillySkeeter,NoMicrosporidia,6602,756,1576,4270,8723,8577,50456,225384
388,340461476,SillySkeeter,Strain_A,878,109,211,558,1196,1174,7098,31256
388,340461476,SillySkeeter,Strain_B,2686,177,338,2171,3645,3881,24406,116280
388,340461476,SillySkeeter2,NoMicrosporidia,8672,982,1963,5727,13408,13345,82568,538440
388,340461476,SillySkeeter2,Strain_C,4300,1770,792,1738,2040,0,0,0
388,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
389,340461476,SillySkeeter,NoMicrosporidia,6641,777,1577,4287,8712,8394,50224,241664
389,340461476,SillySkeeter,Strain_A,887,111,195,581,1184,1211,7096,35225
389,340461476,SillySkeeter,Strain_B,2752,171,328,2253,3686,3887,24592,114431
389,340461476,SillySkeeter2,NoMicrosporidia,8670,996,1975,5699,13475,13628,81877,548400
389,340461476,SillySkeeter2,Strain_C,4269,1737,803,1729,2022,0,0,0
389,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
390,340461476,SillySkeeter,NoMicrosporidia,6584,764,1598,4222,8720,8215,50429,238617
390,340461476,SillySkeeter,Strain_A,885,111,190,584,1199,1184,7120,31630
390,340461476,SillySkeeter,Strain_B,2735,167,328,2240,3729,3869,24703,116553
390,340461476,SillySkeeter2,NoMicrosporidia,8629,1005,1983,5641,13551,13505,82081,551800
390,340461476,SillySkeeter2,Strain_C,4222,1736,820,1666,1999,0,0,0
390,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
391,340461476,SillySkeeter,NoMicrosporidia,6520,762,1556,4202,8743,8361,50245,235764
391,340461476,SillySkeeter,Strain_A,874,116,189,569,1183,1207,7019,33870
391,340461476,SillySkeeter,Strain_B,2805,168,347,2290,3761,3854,24711,121486
391,340461476,SillySkeeter2,NoMicrosporidia,8572,987,1972,5613,13509,13579,82013,554760
391,340461476,SillySkeeter2,Strain_C,4200,1750,814,1636,1983,0,0,0
391,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
392,340461476,SillySkeeter,NoMicrosporidia,6556,790,1523,4243,8696,8268,50296,233168
392,340461476,SillySkeeter,Strain_A,862,114,195,553,1199,1219,6955,34988
392,340461476,SillySkeeter,Strain_B,2808,162,348,2298,3746,3861,24814,118684
392,340461476,SillySkeeter2,NoMicrosporidia,8626,1007,1969,5650,13501,13510,82267,539080
392,340461476,SillySkeeter2,Strain_C,4172,1749,799,1624,1965,0,0,0
392,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
393,340461476,SillySkeeter,NoMicrosporidia,6479,776,1519,4184,8640,8290,50044,241308
393,340461476,SillySkeeter,Strain_A,883,112,191,580,1189,1264,6904,31660
393,340461476,SillySkeeter,Strain_B,2791,163,373,2255,3800,3817,24824,121112
393,340461476,SillySkeeter2,NoMicrosporidia,8706,1014,1945,5747,13572,13400,81823,545880
393,340461476,SillySkeeter2,Strain_C,4184,1744,803,1637,1949,0,0,0
393,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
394,340461476,SillySkeeter,NoMicrosporidia,6389,783,1476,4130,8581,8397,50463,232736
394,340461476,SillySkeeter,Strain_A,881,116,200,565,1196,1212,7005,31052
394,340461476,SillySkeeter,Strain_B,2770,168,359,2243,3801,3840,25022,119612
394,340461476,SillySkeeter2,NoMicrosporidia,8740,1009,1959,5772,13614,13345,81951,535160
394,340461476,SillySkeeter2,Strain_C,4167,1727,804,1636,1936,0,0,0
394,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
395,340461476,SillySkeeter,NoMicrosporidia,6429,764,1486,4179,8617,8264,49736,228028
395,340461476,SillySkeeter,Strain_A,878,116,209,553,1219,1181,6930,34746
395,340461476,SillySkeeter,Strain_B,2769,171,349,2249,3861,3892,24900,122866
395,340461476,SillySkeeter2,NoMicrosporidia,8793,994,1945,5854,13622,13258,82155,536320
395,340461476,SillySkeeter2,Strain_C,4130,1730,791,1609,1917,0,0,0
395,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
396,340461476,SillySkeeter,NoMicrosporidia,6368,791,1469,4108,8586,8359,49952,231671
396,340461476,SillySkeeter,Strain_A,903,111,214,578,1231,1152,7008,31614
396,340461476,SillySkeeter,Strain_B,2772,168,347,2257,3818,4005,25196,118075
396,340461476,SillySkeeter2,NoMicrosporidia,8713,992,1910,5811,13617,13302,82053,550240
396,340461476,SillySkeeter2,Strain_C,4081,1732,786,1563,1896,0,0,0
396,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
