Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,MigrationFromCountLocal,MigrationFromCountRegional,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected
257,340461476,1000,7683,245,4934,2504,10606,10109,248666,298800,149400,2498,62,0,0,1067,0,714,257,0,0,0,26682.7,0.0845737,62,62,0,2504,4934,13,232,1246,1190,62,13476,552,29877,8810172,0,0
258,340461476,1000,7561,254,5011,2296,10580,10098,248786,310000,155000,2663,68,0,0,927,0,742,307,0,0,0,26563.4,0.0892994,68,68,0,2296,5011,18,236,1336,1259,68,14244,595,30968,9048602,0,0
259,340461476,1000,7557,272,5010,2275,10501,10098,248634,309280,154640,2503,86,0,0,983,0,735,252,0,0,0,26716.1,0.0856884,86,86,0,2275,5010,17,255,1172,1245,86,14754,693,31762,9694895,0,0
260,340461476,1000,7585,300,5047,2238,10461,10148,248827,300520,150260,2520,88,0,0,993,0,702,263,0,0,0,26523.8,0.0863817,88,88,0,2238,5047,13,287,1181,1251,88,15441,730,32760,10625263,0,0
261,340461476,1000,7474,313,5070,2091,10501,10165,248266,314560,157280,2592,88,0,0,918,0,745,284,0,0,0,27085.5,0.0882597,88,88,0,2091,5070,17,296,1202,1302,88,16076,804,33682,11961319,0,0
262,340461476,1000,7412,322,5038,2052,10471,10145,248877,297280,148640,2462,103,0,0,957,0,735,284,0,0,0,26475.1,0.0861059,103,103,0,2052,5038,14,308,1088,1271,103,16516,930,34017,12318776,0,0
263,340461476,1000,7400,312,5051,2037,10415,10123,248947,300800,150400,2495,96,0,0,984,0,718,278,0,0,0,26405.7,0.0890578,96,96,0,2037,5051,9,303,1117,1282,96,16987,964,34885,12112666,0,0
264,340461476,1000,7376,333,5007,2036,10411,10100,248661,301480,150740,2524,101,0,0,1027,0,789,262,0,0,0,26692.3,0.087785,101,101,0,2036,5007,8,325,1133,1290,101,17212,1045,35011,13126249,0,0
265,340461476,1000,7446,357,5097,1992,10409,10088,249064,286880,143440,2498,102,0,0,969,0,646,253,0,0,0,26289.9,0.0885376,102,102,0,1992,5097,7,350,1133,1263,102,17815,1200,35922,14167377,0,0
266,340461476,1000,7456,387,5089,1980,10392,10084,248758,295600,147800,2471,108,0,0,975,0,706,259,0,0,0,26596.4,0.0916407,108,108,0,1980,5089,7,380,1081,1282,108,18226,1341,36572,15316554,0,0
267,340461476,1000,7439,404,5081,1954,10305,10060,248938,303720,151860,2549,123,0,0,980,0,722,275,0,0,0,26417,0.0899744,123,123,0,1954,5081,5,399,1116,1310,123,18559,1462,37044,15660774,0,0
268,340461476,1000,7478,420,5096,1962,10285,10163,248401,293800,146900,2496,123,0,0,1010,0,689,282,0,0,0,26954.5,0.086978,123,123,0,1962,5096,2,418,1106,1267,123,18776,1736,37324,16806211,0,0
269,340461476,1000,7511,414,5139,1958,10290,10168,248451,291560,145780,2526,122,0,0,1006,0,707,266,0,0,0,26905,0.0917443,122,122,0,1958,5139,2,412,1129,1275,122,18971,1808,37409,17340131,0,0
270,340461476,1000,7523,416,5181,1926,10318,10106,249009,307560,153780,2597,150,0,0,965,0,662,291,0,0,0,26347.4,0.0922794,150,150,0,1926,5181,1,415,1131,1316,150,19379,2063,37926,18729522,0,0
271,340461476,1000,7453,417,5134,1902,10232,10311,248546,297600,148800,2493,119,0,0,939,0,721,288,0,0,0,26810.9,0.085666,119,119,0,1902,5134,1,416,1070,1304,119,19494,2089,37786,18782661,0,0
272,340461476,1000,7483,430,5097,1956,10351,10325,248721,303720,151860,2505,137,0,0,995,0,696,269,0,0,0,26636.3,0.0900904,137,137,0,1956,5097,1,429,1061,1307,137,19674,2060,37958,19552217,0,0
273,340461476,1000,7483,434,5065,1984,10378,10169,248800,301640,150820,2570,135,0,0,1005,0,715,290,0,0,0,26557.8,0.0877003,135,135,0,1984,5065,0,434,1128,1307,135,19543,2253,37538,20175147,0,0
274,340461476,1000,7513,445,5065,2003,10373,10275,248968,295760,147880,2529,133,0,0,993,0,688,275,0,0,0,26390.2,0.0880446,133,133,0,2003,5065,0,445,1134,1262,133,19536,2383,37564,20380563,0,0
275,340461476,1000,7488,430,4999,2059,10483,10194,248808,297040,148520,2532,139,0,0,969,0,721,273,0,0,0,26550.6,0.0892284,139,139,0,2059,4999,0,430,1090,1303,139,19332,2397,37083,20515768,0,0
276,340461476,1000,7373,425,4855,2093,10548,10204,248733,302640,151320,2501,148,0,0,998,0,799,314,0,0,0,26626,0.0893839,148,148,0,2093,4855,1,424,1068,1285,148,18748,2548,36077,21246085,0,0
277,340461476,1000,7338,417,4812,2109,10531,10239,248640,288800,144400,2473,122,0,0,955,0,708,282,0,0,0,26719.3,0.087979,122,122,0,2109,4812,1,416,1105,1246,122,18551,2575,35558,21490751,0,0
278,340461476,1000,7398,425,4804,2169,10432,10087,249227,304200,152100,2545,137,0,0,1009,0,680,269,0,0,0,26132.7,0.0925185,137,137,0,2169,4804,2,423,1145,1263,137,18332,2776,35584,22318805,0,0
279,340461476,1000,7434,437,4800,2197,10356,10097,248649,296520,148260,2521,136,0,0,969,0,656,277,0,0,0,26711,0.0859063,136,136,0,2197,4800,3,434,1148,1237,136,18279,2948,35405,22910797,0,0
280,340461476,1000,7427,440,4762,2225,10342,10002,249033,292280,146140,2459,134,0,0,1005,0,765,247,0,0,0,26327.4,0.0900817,134,134,0,2225,4762,1,439,1133,1192,134,18070,2955,34949,22928776,0,0
281,340461476,1000,7381,434,4679,2268,10382,10084,248764,294200,147100,2493,143,0,0,966,0,734,278,0,0,0,26596.7,0.0900759,143,143,0,2268,4679,2,432,1154,1196,143,17567,3008,33964,22006408,0,0
282,340461476,1000,7415,452,4584,2379,10344,10193,248750,299720,149860,2490,128,0,0,997,0,713,250,0,0,0,26611,0.0904034,128,128,0,2379,4584,3,449,1137,1225,128,17239,3184,33385,22515023,0,0
283,340461476,1000,7444,450,4519,2475,10378,10153,248884,294760,147380,2512,144,0,0,976,0,681,266,0,0,0,26477.3,0.0887862,144,144,0,2475,4519,5,445,1178,1190,144,16758,3385,32506,23236000,0,0
284,340461476,1000,7427,458,4448,2521,10410,10293,248600,301440,150720,2459,138,0,0,945,0,700,262,0,0,0,26761.6,0.0898266,138,138,0,2521,4448,5,453,1185,1136,138,16445,3548,32036,24129266,0,0
285,340461476,1000,7375,472,4333,2570,10408,10341,248523,306600,153300,2494,140,0,0,975,0,720,307,0,0,0,26838.8,0.0887791,140,140,0,2570,4333,6,466,1205,1149,140,15825,3669,31068,24704442,0,0
286,340461476,1000,7413,468,4351,2594,10442,10263,248708,306400,153200,2545,143,0,0,1015,0,693,284,0,0,0,26654.1,0.087537,143,143,0,2594,4351,7,461,1268,1134,143,15566,3513,30708,23497883,0,0
287,340461476,1000,7415,449,4341,2625,10384,10370,248666,295360,147680,2483,146,0,0,1016,0,728,286,0,0,0,26696.3,0.0869912,146,146,0,2625,4341,9,440,1281,1056,146,15147,3350,29912,22835412,0,0
288,340461476,1000,7390,456,4338,2596,10436,10258,249002,296480,148240,2506,148,0,0,1003,0,727,301,0,0,0,26360.6,0.0903858,148,148,0,2596,4338,7,449,1302,1056,148,14815,3425,29207,23383542,0,0
289,340461476,1000,7391,447,4349,2595,10458,10113,248718,308160,154080,2523,133,0,0,1003,0,730,272,0,0,0,26644.8,0.0889119,133,133,0,2595,4349,7,440,1217,1173,133,14790,3476,29227,23735860,0,0
290,340461476,1000,7309,438,4351,2520,10431,10170,248882,296840,148420,2505,152,0,0,920,0,710,292,0,0,0,26481.1,0.0864643,152,152,0,2520,4351,9,429,1278,1075,152,14519,3427,28835,23346403,0,0
291,340461476,1000,7392,448,4332,2612,10488,10148,248928,294960,147480,2400,137,0,0,1023,0,688,252,0,0,0,26435.3,0.0892099,137,137,0,2612,4332,7,441,1209,1054,137,14508,3418,28555,23216034,0,0
292,340461476,1000,7339,448,4346,2545,10542,10231,248679,305800,152900,2528,130,0,0,967,0,735,285,0,0,0,26684.5,0.0896233,130,130,0,2545,4346,7,441,1273,1125,130,14569,3258,28448,22138776,0,0
293,340461476,1000,7333,429,4384,2520,10555,10249,248362,304200,152100,2505,147,0,0,941,0,667,280,0,0,0,27001.7,0.0872613,147,147,0,2520,4384,11,418,1240,1118,147,14709,3134,28515,21298092,0,0
294,340461476,1000,7350,433,4401,2516,10525,10366,248817,294640,147320,2397,143,0,0,992,0,694,281,0,0,0,26546.9,0.088763,143,143,0,2516,4401,12,421,1176,1078,143,14793,3147,28458,21538785,0,0
295,340461476,1000,7383,423,4527,2433,10548,10444,249000,309080,154540,2561,129,0,0,982,0,673,276,0,0,0,26364.1,0.0900995,129,129,0,2433,4527,9,414,1300,1132,129,15138,2988,28995,20725359,0,0
296,340461476,1000,7431,405,4621,2405,10604,10399,248762,303680,151840,2503,138,0,0,1003,0,676,279,0,0,0,26602.3,0.0852986,138,138,0,2405,4621,9,396,1243,1122,138,15505,2867,29429,20059684,0,0
297,340461476,1000,7446,413,4673,2360,10626,10311,248613,291680,145840,2462,114,0,0,990,0,707,268,0,0,0,26751.5,0.0875997,114,114,0,2360,4673,9,404,1231,1117,114,15930,2966,30151,19984725,0,0
298,340461476,1000,7454,395,4755,2304,10637,10178,248751,309080,154540,2558,128,0,0,1002,0,716,278,0,0,0,26613.6,0.0917151,128,128,0,2304,4755,11,384,1214,1216,128,16591,2728,31078,18673070,0,0
299,340461476,1000,7489,388,4830,2271,10670,9990,248949,303760,151880,2547,128,0,0,992,0,685,272,0,0,0,26415.8,0.0861059,128,128,0,2271,4830,12,376,1230,1189,128,17179,2647,31856,18912432,0,0
300,340461476,1000,7461,366,4920,2175,10685,10003,248804,295640,147820,2506,116,0,0,971,0,715,284,0,0,0,26560.9,0.0869627,116,116,0,2175,4920,8,358,1192,1198,116,17743,2539,32418,17830978,0,0
301,340461476,1000,7468,358,4967,2143,10621,10024,248552,305320,152660,2549,134,0,0,979,0,697,275,0,0,0,26813.1,0.0898422,134,134,0,2143,4967,6,352,1161,1254,134,18403,2476,33246,17485593,0,0
302,340461476,1000,7475,378,5030,2067,10579,10120,248935,305960,152980,2562,101,0,0,980,0,695,278,0,0,0,26430.3,0.0878196,101,101,0,2067,5030,6,372,1177,1284,101,19155,2388,34161,17770313,0,0
303,340461476,1000,7412,373,5083,1956,10531,10165,248781,296520,148260,2500,109,0,0,932,0,703,292,0,0,0,26584.4,0.0863847,109,109,0,1956,5083,2,371,1143,1248,109,19805,2404,34828,17184605,0,0
304,340461476,1000,7394,389,5074,1931,10505,10192,248733,301800,150900,2511,138,0,0,975,0,708,285,0,0,0,26632.5,0.0896547,138,138,0,1931,5074,3,386,1097,1276,138,20430,2550,35313,18221143,0,0
305,340461476,1000,7359,390,5134,1835,10488,10316,248702,300360,150180,2534,120,0,0,934,0,689,280,0,0,0,26663.7,0.0882456,120,120,0,1835,5134,2,388,1111,1303,120,21222,2473,36044,18200742,0,0
306,340461476,1000,7371,401,5135,1835,10487,10305,248926,291960,145980,2452,114,0,0,970,0,690,268,0,0,0,26439.8,0.0887723,114,114,0,1835,5135,3,398,1047,1291,114,21819,2457,36642,18746953,0,0
307,340461476,1000,7454,395,5214,1845,10454,10355,248379,295360,147680,2513,137,0,0,1033,0,676,274,0,0,0,26986.9,0.0905596,137,137,0,1845,5214,4,391,1097,1279,137,22622,2371,37545,17937384,0,0
308,340461476,1000,7445,394,5219,1832,10381,10350,248926,295760,147880,2536,126,0,0,999,0,753,255,0,0,0,26440,0.0913695,126,126,0,1832,5219,4,390,1097,1313,126,23280,2273,38009,17470293,0,0
309,340461476,1000,7494,404,5258,1832,10390,10267,248750,285120,142560,2474,104,0,0,1025,0,715,261,0,0,0,26616.2,0.0893969,104,104,0,1832,5258,4,400,1068,1302,104,24060,2439,38757,17947788,0,0
310,340461476,1000,7503,381,5353,1769,10313,10410,248939,296280,148140,2555,134,0,0,1009,0,711,289,0,0,0,26427.3,0.0933507,134,134,0,1769,5353,5,376,1093,1328,134,24711,2373,39223,16808943,0,0
311,340461476,1000,7539,399,5357,1783,10395,10342,248560,306920,153460,2597,117,0,0,1051,0,714,301,0,0,0,26806.3,0.0891969,117,117,0,1783,5357,2,397,1089,1391,117,25403,2534,39763,18110005,0,0
312,340461476,1000,7506,402,5383,1721,10404,10432,248877,289120,144560,2543,119,0,0,943,0,693,283,0,0,0,26489.4,0.0873398,119,119,0,1721,5383,1,401,1076,1348,119,26068,2615,40269,18618826,0,0
313,340461476,1000,7509,425,5336,1748,10409,10491,248668,296440,148220,2517,141,0,0,980,0,716,261,0,0,0,26698.5,0.0916209,141,141,0,1748,5336,2,423,1006,1370,141,26370,2831,40343,20060445,0,0
314,340461476,1000,7497,420,5312,1765,10502,10485,248660,305160,152580,2563,129,0,0,1003,0,709,306,0,0,0,26706.6,0.0900639,129,129,0,1765,5312,2,418,1034,1400,129,26708,2915,40522,20227287,0,0
315,340461476,1000,7529,445,5336,1748,10465,10426,248224,298680,149340,2537,132,0,0,1029,0,732,265,0,0,0,27142.7,0.0875168,132,132,0,1748,5336,1,444,1064,1341,132,27275,3136,41061,21743187,0,0
316,340461476,1000,7528,455,5327,1746,10508,10335,248721,293320,146660,2579,134,0,0,1009,0,706,304,0,0,0,26645.8,0.0908756,134,134,0,1746,5327,2,453,1098,1347,134,27598,3341,41421,22035089,0,0
317,340461476,1000,7539,452,5364,1723,10471,10253,248992,300040,150020,2551,138,0,0,1002,0,704,287,0,0,0,26374.9,0.0908421,138,138,0,1723,5364,1,451,1068,1345,138,28035,3534,41874,22037358,0,0
318,340461476,1000,7454,449,5331,1674,10465,10253,248702,298720,149360,2562,145,0,0,947,0,731,301,0,0,0,26665,0.0879046,145,145,0,1674,5331,0,449,1045,1372,145,28073,3755,41720,22595570,0,0
319,340461476,1000,7489,449,5310,1730,10444,10271,248858,296160,148080,2513,145,0,0,1024,0,698,291,0,0,0,26509.1,0.0892642,145,145,0,1730,5310,0,449,1016,1352,145,28093,3889,41585,23176562,0,0
320,340461476,1000,7492,449,5309,1734,10435,10228,248417,296680,148340,2556,123,0,0,1006,0,695,308,0,0,0,26950.2,0.0895094,123,123,0,1734,5309,1,448,1052,1381,123,28218,4175,41556,23645190,0,0
321,340461476,1000,7463,465,5274,1724,10412,10250,248622,301400,150700,2583,150,0,0,964,0,705,288,0,0,0,26745.2,0.0908391,150,150,0,1724,5274,0,465,1065,1368,150,28479,4375,41767,23948792,0,0
322,340461476,1000,7452,459,5279,1714,10551,10251,248754,291040,145520,2454,137,0,0,951,0,687,275,0,0,0,26613.3,0.0887366,137,137,0,1714,5279,0,459,994,1323,137,28504,4332,41628,23514252,0,0
323,340461476,1000,7458,470,5237,1751,10558,10206,249039,293160,146580,2472,143,0,0,999,0,709,284,0,0,0,26328.3,0.091442,143,143,0,1751,5237,1,469,1024,1305,143,28152,4499,41271,24461915,0,0
324,340461476,1000,7429,448,5275,1706,10504,10188,248730,304880,152440,2585,144,0,0,981,0,714,296,0,0,0,26637.4,0.0898088,144,144,0,1706,5275,1,447,1076,1365,144,28172,4636,41503,23814707,0,0
325,340461476,1000,7540,466,5292,1782,10399,10102,248706,294960,147480,2515,139,0,0,1035,0,661,263,0,0,0,26661.5,0.0873701,139,139,0,1782,5292,0,466,1037,1339,139,28373,5110,41950,25629448,0,0
326,340461476,1000,7472,449,5251,1772,10368,10117,248974,290560,145280,2506,154,0,0,984,0,775,277,0,0,0,26393.5,0.0903901,154,154,0,1772,5251,0,449,1040,1312,154,27846,4718,41185,23094671,0,0
327,340461476,1000,7374,479,5163,1732,10410,10079,248735,299640,149820,2535,154,0,0,958,0,743,313,0,0,0,26632.6,0.0908368,154,154,0,1732,5163,0,479,1024,1357,154,27558,5169,40939,24492538,0,0
328,340461476,1000,7376,489,5142,1745,10405,10122,248754,290120,145060,2469,137,0,0,967,0,699,266,0,0,0,26613.7,0.088882,137,137,0,1745,5142,0,489,1038,1294,137,27350,5342,40878,24746965,0,0
329,340461476,1000,7334,472,5085,1777,10374,10127,248708,300920,150460,2509,153,0,0,979,0,726,295,0,0,0,26659.7,0.0917333,153,153,0,1777,5085,0,472,1038,1318,153,26936,5234,40444,24291815,0,0
330,340461476,1000,7346,465,5048,1833,10352,10283,248579,293160,146580,2505,162,0,0,1000,0,705,283,0,0,0,26788.8,0.088594,162,162,0,1833,5048,0,465,1035,1308,162,26488,5330,39975,24454961,0,0
331,340461476,1000,7434,470,5067,1897,10319,10281,248868,281160,140580,2453,139,0,0,1009,0,669,252,0,0,0,26499.8,0.0913794,139,139,0,1897,5067,0,470,1076,1238,139,26176,5569,39660,24783456,0,0
332,340461476,1000,7497,474,5101,1922,10335,10358,248786,300040,150020,2573,150,0,0,1012,0,668,281,0,0,0,26581.9,0.0942518,150,150,0,1922,5101,0,474,1111,1312,150,25926,5548,39610,24895921,0,0
333,340461476,1000,7482,474,5062,1946,10293,10286,248381,296880,148440,2524,153,0,0,999,0,738,276,0,0,0,26986.9,0.0885945,153,153,0,1946,5062,0,474,1088,1283,153,25390,5447,39105,25040486,0,0
334,340461476,1000,7532,496,5037,1999,10387,10282,248615,290720,145360,2500,135,0,0,1023,0,705,268,0,0,0,26753,0.0909018,135,135,0,1999,5037,1,495,1094,1271,135,24949,5728,38464,26003943,0,0
335,340461476,1000,7514,498,5044,1972,10408,10267,248716,307880,153940,2578,145,0,0,940,0,668,290,0,0,0,26652,0.0920231,145,145,0,1972,5044,1,497,1122,1311,145,24762,5780,38429,26055168,0,0
336,340461476,1000,7509,504,4981,2024,10499,10274,248819,306360,153180,2541,182,0,0,1009,0,720,294,0,0,0,26549,0.0865662,182,182,0,2024,4981,2,502,1074,1285,182,24300,6196,37848,27156283,0,0
337,340461476,1000,7435,500,4987,1948,10474,10215,249261,296480,148240,2529,146,0,0,945,0,713,306,0,0,0,26107.1,0.0866596,146,146,0,1948,4987,4,496,1132,1251,146,24067,6227,37627,27456134,0,0
338,340461476,1000,7453,480,4964,2009,10532,10280,248339,311600,155800,2564,162,0,0,986,0,684,284,0,0,0,27029.1,0.0880567,162,162,0,2009,4964,5,475,1083,1319,162,23702,5901,37377,25431425,0,0
339,340461476,1000,7396,474,4867,2055,10475,10262,249016,295040,147520,2467,162,0,0,974,0,731,300,0,0,0,26352.1,0.0867429,162,162,0,2055,4867,4,470,1047,1258,162,22889,5624,36535,24406608,0,0
340,340461476,1000,7415,484,4856,2075,10480,10331,248903,295360,147680,2518,129,0,0,976,0,684,273,0,0,0,26465.2,0.0893171,129,129,0,2075,4856,4,480,1138,1251,129,22512,5850,36326,25310998,0,0
341,340461476,1000,7424,471,4824,2129,10414,10408,248609,305920,152960,2519,158,0,0,1000,0,706,285,0,0,0,26759.2,0.0896031,158,158,0,2129,4824,4,467,1142,1219,158,22047,5720,36042,25084428,0,0
342,340461476,1000,7406,450,4724,2232,10500,10166,249117,291320,145660,2494,161,0,0,1013,0,745,286,0,0,0,26251.2,0.0874712,161,161,0,2232,4724,3,447,1129,1204,161,21218,5498,34674,23968783,0,0
343,340461476,1000,7392,452,4626,2314,10591,10150,249036,295520,147760,2515,129,0,0,1004,0,750,268,0,0,0,26332.3,0.0901113,129,129,0,2314,4626,1,451,1157,1229,129,20722,5730,34127,24948542,0,0
344,340461476,1000,7397,463,4584,2350,10582,10204,248896,296760,148380,2510,141,0,0,998,0,711,282,0,0,0,26472.3,0.0891048,141,141,0,2350,4584,4,459,1166,1203,141,20247,5592,33521,24798729,0,0
345,340461476,1000,7357,429,4573,2355,10571,10290,248895,290840,145420,2476,157,0,0,967,0,715,292,0,0,0,26473.3,0.0892043,157,157,0,2355,4573,8,421,1186,1133,157,19695,5162,32962,22516981,0,0
346,340461476,1000,7335,431,4577,2327,10536,10238,248799,304040,152020,2537,141,0,0,943,0,707,258,0,0,0,26569.3,0.0910236,141,141,0,2327,4577,5,426,1213,1183,141,19268,5112,32492,22809808,0,0
347,340461476,1000,7308,444,4452,2412,10505,10260,248698,297880,148940,2461,128,0,0,1005,0,727,305,0,0,0,26670.4,0.0873877,128,128,0,2412,4452,5,439,1161,1172,128,18544,5026,31451,22960520,0,0
348,340461476,1000,7313,444,4377,2492,10497,10236,248976,289120,144560,2446,151,0,0,1033,0,737,291,0,0,0,26392.4,0.089534,151,151,0,2492,4377,6,438,1192,1103,151,18002,4533,30694,21876821,0,0
349,340461476,1000,7359,444,4365,2550,10516,10157,248902,304360,152180,2575,133,0,0,997,0,662,289,0,0,0,26466.4,0.0912853,133,133,0,2550,4365,5,439,1272,1170,133,17594,4679,29964,22700934,0,0
350,340461476,1000,7392,450,4311,2631,10415,10180,248837,291080,145540,2447,135,0,0,986,0,705,248,0,0,0,26531.5,0.0869577,135,135,0,2631,4311,3,447,1230,1082,135,17265,4788,29344,22822812,0,0
351,340461476,1000,7418,423,4298,2697,10407,10236,248668,295720,147860,2463,140,0,0,1011,0,687,298,0,0,0,26700.5,0.0911484,140,140,0,2697,4298,6,417,1253,1070,140,16765,4452,28629,21005388,0,0
352,340461476,1000,7396,412,4299,2685,10469,10225,248861,305680,152840,2515,127,0,0,985,0,746,261,0,0,0,26507.5,0.0902898,127,127,0,2685,4299,5,407,1290,1098,127,16653,4407,28515,20636055,0,0
353,340461476,1000,7370,402,4279,2689,10490,10082,248723,300160,150080,2469,137,0,0,978,0,724,280,0,0,0,26645.6,0.0867166,137,137,0,2689,4279,8,394,1261,1071,137,16457,4290,28338,19786031,0,0
354,340461476,1000,7410,382,4290,2738,10426,10210,248663,294240,147120,2436,111,0,0,1002,0,697,265,0,0,0,26705.6,0.0887712,111,111,0,2738,4290,10,372,1257,1068,111,16075,4167,27797,19917334,0,0
355,340461476,1000,7438,384,4320,2734,10419,10131,248953,316720,158360,2590,128,0,0,1013,0,707,278,0,0,0,26415.6,0.0907613,128,128,0,2734,4320,8,376,1329,1133,128,15987,4007,27941,19512680,0,0
356,340461476,1000,7512,393,4370,2749,10398,10201,248817,297320,148660,2490,118,0,0,1012,0,685,253,0,0,0,26551.7,0.0834037,118,118,0,2749,4370,10,383,1306,1066,118,15896,4097,28018,19865976,0,0
357,340461476,1000,7553,395,4408,2750,10354,10311,248332,302960,151480,2529,120,0,0,973,0,663,269,0,0,0,27036.7,0.0893033,120,120,0,2750,4408,9,386,1297,1112,120,15930,4017,28375,19556229,0,0
358,340461476,1000,7595,401,4400,2794,10357,10346,248779,317640,158820,2605,142,0,0,1031,0,699,290,0,0,0,26589.7,0.0892418,142,142,0,2794,4400,9,392,1328,1135,142,15905,4000,28293,19290087,0,0
359,340461476,1000,7557,394,4396,2767,10310,10475,248471,311120,155560,2576,122,0,0,982,0,730,290,0,0,0,26897.8,0.0837102,122,122,0,2767,4396,15,379,1319,1135,122,15874,3783,28415,18716888,0,0
360,340461476,1000,7513,393,4439,2681,10442,10340,248873,310560,155280,2559,110,0,0,947,0,719,272,0,0,0,26495.8,0.0864546,110,110,0,2681,4439,13,380,1344,1105,110,15917,3604,28594,18601116,0,0
361,340461476,1000,7534,400,4438,2696,10455,10334,248443,313880,156940,2514,144,0,0,977,0,703,253,0,0,0,26925.8,0.085316,144,144,0,2696,4438,8,392,1266,1104,144,15960,3380,28683,18048309,0,0
362,340461476,1000,7616,405,4513,2698,10500,10310,248276,307040,153520,2535,109,0,0,1047,0,672,293,0,0,0,27092.8,0.0857836,109,109,0,2698,4513,11,394,1306,1120,109,15990,3405,28870,18336441,0,0
363,340461476,1000,7662,396,4569,2697,10487,10267,248926,314760,157380,2630,115,0,0,1036,0,718,272,0,0,0,26442.8,0.0882385,115,115,0,2697,4569,9,387,1338,1177,115,16256,3334,29327,17811987,0,0
364,340461476,1000,7547,395,4632,2520,10516,10401,248325,314440,157220,2613,139,0,0,899,0,730,284,0,0,0,27043.8,0.0840092,139,139,0,2520,4632,7,388,1364,1110,139,16444,3149,29661,17451474,0,0
365,340461476,1000,7632,399,4623,2610,10554,10454,248639,297600,148800,2418,129,0,0,1023,0,687,251,0,0,0,26729.8,0.0860061,129,129,0,2610,4623,7,392,1158,1131,129,16534,2946,29910,17082449,0,0
366,340461476,1000,7583,388,4624,2571,10593,10445,248623,329120,164560,2693,115,0,0,997,0,745,301,0,0,0,26745.8,0.0898177,115,115,0,2571,4624,6,382,1323,1255,115,16731,2905,30291,16868160,0,0
367,340461476,1000,7542,404,4642,2496,10566,10435,248356,314880,157440,2579,122,0,0,977,0,736,282,0,0,0,27012.8,0.0812644,122,122,0,2496,4642,6,398,1295,1162,122,16800,3164,30509,18452607,0,0
368,340461476,1000,7632,415,4717,2500,10517,10294,249049,292120,146060,2450,122,0,0,1030,0,697,243,0,0,0,26319.8,0.0857874,122,122,0,2500,4717,3,412,1215,1113,122,17222,3131,31204,18691625,0,0
369,340461476,1000,7669,417,4788,2464,10548,10153,248998,315840,157920,2653,127,0,0,1022,0,716,269,0,0,0,26370.8,0.0900991,127,127,0,2464,4788,4,413,1305,1221,127,17494,3161,31684,20081467,0,0
370,340461476,1000,7707,441,4813,2453,10500,10177,248564,310400,155200,2560,121,0,0,1029,0,731,260,0,0,0,26804.8,0.083494,121,121,0,2453,4813,7,434,1226,1213,121,17906,3181,32301,20614939,0,0
371,340461476,1000,7650,426,4757,2467,10472,10163,248964,299240,149620,2542,132,0,0,983,0,782,258,0,0,0,26404.8,0.0863555,132,132,0,2467,4757,9,417,1211,1199,132,17863,3207,32293,20176967,0,0
372,340461476,1000,7571,416,4705,2450,10466,10173,248689,314840,157420,2604,146,0,0,993,0,767,305,0,0,0,26679.8,0.0882394,146,146,0,2450,4705,6,410,1233,1225,146,17630,3246,32066,20304013,0,0
373,340461476,1000,7548,392,4763,2393,10487,10161,248574,306480,153240,2542,123,0,0,966,0,731,258,0,0,0,26794.8,0.0847407,123,123,0,2393,4763,5,387,1213,1206,123,17697,3148,32386,19307004,0,0
374,340461476,1000,7522,403,4758,2361,10504,10110,248902,304240,152120,2497,139,0,0,1005,0,726,305,0,0,0,26466.8,0.0874274,139,139,0,2361,4758,4,399,1227,1131,139,17680,3342,32514,19996608,0,0
375,340461476,1000,7526,403,4800,2323,10541,10044,248568,306040,153020,2556,121,0,0,968,0,685,279,0,0,0,26800.8,0.086993,121,121,0,2323,4800,8,395,1197,1238,121,17935,3349,32893,20665654,0,0
376,340461476,1000,7506,394,4804,2308,10529,9996,248675,313920,156960,2590,128,0,0,990,0,723,287,0,0,0,26693.8,0.0875727,128,128,0,2308,4804,7,387,1198,1264,128,18020,3335,32823,20656347,0,0
377,340461476,1000,7396,408,4709,2279,10509,10196,248391,292880,146440,2458,131,0,0,938,0,762,286,0,0,0,26977.8,0.0850336,131,131,0,2279,4709,6,402,1173,1154,131,17710,3291,32411,20613294,0,0
378,340461476,1000,7430,394,4627,2409,10455,10186,249177,303440,151720,2507,121,0,0,1016,0,720,262,0,0,0,26191.8,0.092112,121,121,0,2409,4627,9,385,1143,1243,121,17585,3184,32072,19772194,0,0
